time,ppg_1_green,ppg_1_red,ppg_1_ir,ppg_2_green,ppg_2_red,ppg_2_ir
97.9,0.5544058257020685,0.6259267868293166,0.6755414057265675,0.5289371742176356,0.5587894781678255,0.4941513109500446
97.905,0.5526546796285161,0.6283708484734376,0.6726086716096402,0.5138697688724629,0.5486738395334344,0.4846387205477591
97.91,0.5509105525610097,0.6303502378982404,0.669526575806221,0.4994454427159178,0.5392962265024656,0.4762805150896781
97.915,0.5488832107285792,0.629411114730068,0.6679750067500563,0.4863713715762625,0.5314440972900264,0.46896425840675465
97.92,0.5478225750436002,0.6257710208164363,0.6674888936385762,0.4746275069516279,0.5251881974065571,0.4625537448195934
97.925,0.5468109397138964,0.6217690621912436,0.6662041749956067,0.46380317770473833,0.5202926150391121,0.4570772413474748
97.93,0.5434646185967666,0.6201280615633212,0.6638788583499056,0.45388002546532574,0.5168029668690212,0.4526552473548553
97.935,0.538622014888612,0.6230295080095002,0.6619209321295879,0.4452736669826656,0.5145276396591301,0.4493978003637802
97.94,0.5360930609647294,0.6305365847449245,0.6609014807866977,0.43819993627154713,0.5125513023258117,0.44720183066042146
97.945,0.5369777084573346,0.6390979802952808,0.6601869053382124,0.43244923889121534,0.5102382271370416,0.4456392404927908
97.95,0.5381670353768064,0.6438089588324036,0.6595340562955325,0.42774809068106406,0.5081809240869827,0.4443469276881997
97.955,0.5373452810965701,0.6431377865208711,0.6591287953497281,0.423941544914626,0.507153031755236,0.44350054645304654
97.96,0.5356488341668945,0.6398931269997324,0.6587451060268594,0.420865366032754,0.5067847143991148,0.443516659536422
97.965,0.5344093960304035,0.6375162645106895,0.658551778864255,0.4184018818602055,0.5064012547155444,0.44434346539105024
97.97,0.5331049451184916,0.6373762374247033,0.6595570994209896,0.4166177300964691,0.5063999287640577,0.4455255434607074
97.975,0.5317904802040007,0.6391985689547252,0.6615044230133681,0.41561298371536354,0.5075153932680272,0.44693142428099897
97.98,0.5319091116315603,0.6414006013879278,0.6620692850863856,0.41540992383302533,0.5095302486699974,0.44887440669718054
97.985,0.5332212559590802,0.6412543557004468,0.6603118164565478,0.41611864272420074,0.5120094798895178,0.45148937032313197
97.99,0.533302149194156,0.6375666405538302,0.6588778062309435,0.41775386426323,0.5153076515151328,0.45450351113054
97.995,0.5316586300663249,0.6328920783046807,0.6600938317049696,0.4196771169322129,0.5194521538219066,0.4576570831261144
98.0,0.531187993141853,0.6302886292812704,0.6620708292439327,0.4209346368838664,0.523248114973558,0.46090130923298667
98.005,0.5338302827168872,0.6287858507158531,0.6619795173704652,0.42159522410259836,0.5260222191035012,0.46422069279188916
98.01,0.5376542044818803,0.6255737265423059,0.66108113179183,0.42295082367872167,0.528823059213968,0.46769644164032387
98.015,0.5401131489530939,0.6216680168587302,0.6625140124453482,0.42575925850565005,0.5323247338235002,0.4716120524411312
98.02,0.5416018076117239,0.6210112540435325,0.6656915558134816,0.42915254940647973,0.5354994257087675,0.4760184679576494
98.025,0.5437160200620428,0.6242999433095336,0.6673002629102661,0.43207334156148947,0.5383141073003653,0.480393242569543
98.03,0.5461390800853981,0.6281728261329848,0.6669678735555086,0.43480446196984274,0.5432080728604123,0.48426737954837296
98.035,0.5475750711966234,0.63049613240757,0.6675481896968932,0.43799680701219057,0.5510314073429414,0.4879668060279339
98.04,0.5484241412714422,0.632032163165643,0.6700746297474321,0.44117321782381685,0.5580554348025994,0.4921679442525924
98.045,0.5503572396447283,0.6328994792030664,0.6725867763518788,0.443603731056995,0.5607340569685588,0.49698154726794497
98.05,0.5537768015208486,0.6321208886140168,0.6740979529498844,0.44585813769457494,0.5613313157098229,0.5020684063729588
98.055,0.5573401043017485,0.6310337646260642,0.675888420866131,0.44893047318476165,0.5646851408338269,0.5073249228741852
98.06,0.5599113384615342,0.6324211414620036,0.6783565745737892,0.4524974971027657,0.5711514706510682,0.5127575717321384
98.065,0.56179559853695,0.6356313898816537,0.6799149217057017,0.45571413022613994,0.577224998219824,0.5180079833008706
98.07,0.5637086625406297,0.6370857032249778,0.6796946230249947,0.4590827862396697,0.5816864998365581,0.5227849553353989
98.075,0.5652804947735413,0.6361703511736595,0.6787130526023384,0.46355653704053745,0.5862927372356653,0.5275154431493253
98.08,0.5655068055295255,0.6359447691256229,0.6779656571890157,0.46821614939033684,0.5913384935484048,0.5328013799381468
98.085,0.5647919716050954,0.637347939671076,0.677571226560036,0.47112750173826995,0.595476332907143,0.5384566920261407
98.09,0.5653253697240305,0.6376139164754236,0.6777504184225794,0.4725809414072556,0.5994192705179685,0.5438120710375838
98.095,0.568222504551512,0.6355586347437966,0.6785369536662932,0.4751575821502588,0.605028143070205,0.5487324136356461
98.1,0.571235574588873,0.6337251630087435,0.6788870697208584,0.4799729785449345,0.6111001023973793,0.5536184822768155
98.105,0.571356165210067,0.6338883048496464,0.6781062864466043,0.48496610410784996,0.6148016163045631,0.5586402074791977
98.11,0.5692834059605992,0.6347692791283551,0.6774241477023565,0.4879689427805418,0.6169089274098155,0.5636118563174816
98.115,0.5686932332413324,0.6354841386463544,0.6780921650242031,0.48974115620505165,0.6207520760145429,0.5683256911940899
98.12,0.5708518478669469,0.6369614610230786,0.6790782251032901,0.4925409014200126,0.6262674748238393,0.5724536253111896
98.125,0.572939321770966,0.6386623831257368,0.6789953751450074,0.4967920528897517,0.6302000176033657,0.5756057251551924
98.13,0.572721506623377,0.6382017268630598,0.6788915605807544,0.5006763640494105,0.6320657248542607,0.5780729576367285
98.135,0.5718604431736886,0.6356274707902974,0.6803333292560593,0.5026996016494547,0.63456830989864,0.5808174952145972
98.14,0.57275650546298,0.633942825960623,0.6821421163619852,0.5035608762342264,0.6379771302658368,0.5839859984251782
98.145,0.5747111875110495,0.6341590130509507,0.6822289915396568,0.5052965928818752,0.6396714726911712,0.586294406373595
98.15,0.5756273099661797,0.6341793145764127,0.6814623817047675,0.5089922007884194,0.6397564893325638,0.5869009202434349
98.155,0.575640510280304,0.6338011565269986,0.6822660647464883,0.5135961617459898,0.6413683782900312,0.586964626479023
98.16,0.5765242981875945,0.6358667793631941,0.6842955979662451,0.5171643607591686,0.6444237781595192,0.5879547150438195
98.165,0.5785936088319834,0.6404356137209647,0.6850788242155239,0.5191597850553243,0.644875563695963,0.5891753228594622
98.17,0.5804462040091186,0.6428190588530678,0.684336663385159,0.5208454151976162,0.6416897624608033,0.5886827023319599
98.175,0.5812634431744126,0.6404467079534827,0.6840621461679325,0.523199136568102,0.6388805216597057,0.5862749812262523
98.18,0.5817001823603426,0.6373647598631279,0.6846060273478549,0.5255457767270559,0.6386780105118132,0.5837740990542903
98.185,0.5827326308078365,0.6382906007972436,0.6842596540665045,0.5270624675765863,0.638247736757691,0.5823442788830714
98.19,0.5846243358845936,0.6417177483167259,0.6828220210834078,0.52847328672136,0.635583065643858,0.5812221152687318
98.195,0.5867533947047501,0.6429165988833303,0.6822620714379716,0.5308508434133103,0.6331597043187382,0.5793633956964956
98.2,0.5880539581482743,0.6411652272138628,0.6834761679298218,0.5336219132572336,0.6326619063183453,0.576803272795957
98.205,0.5881932185280828,0.6397804624606955,0.6852970366521681,0.5354502475931073,0.6311915132636186,0.5739203620274321
98.21,0.5883421893978867,0.6404374879368896,0.6870170144846593,0.5364547911670603,0.6264751376708299,0.5707190076941994
98.215,0.5898704494590857,0.6415003755884181,0.6891177638559862,0.5376700316308611,0.6214784784617354,0.5674843070140995
98.22,0.5924496679701136,0.6417133112807332,0.6911729884754462,0.538798310283027,0.6197330418987179,0.5650471299374829
98.225,0.5946642747613506,0.6421795555326635,0.6917595228477057,0.5387280458692308,0.6196256483094358,0.5636873430467173
98.23,0.5961820658498435,0.6439981614952595,0.6910371296150812,0.5381706350900669,0.6175569079573427,0.5625856643157372
98.235,0.597752386094914,0.6461795403842182,0.6910441734298853,0.5392833974112313,0.6139999363837356,0.5609882696867872
98.24,0.5993538119875887,0.6469158844685452,0.6928107141886155,0.5421694555600868,0.6122216586301921,0.55926620352841
98.245,0.6002134075407234,0.64578103513517,0.6951824697042039,0.5441852542763562,0.6129465872280846,0.5582788175497098
98.25,0.6005844515481236,0.6439361311195635,0.6969494730140146,0.5437615257183555,0.6141826324103339,0.5582348772406088
