time,ecg
0.89,0.4039172165827736
0.895,0.4048927218731292
0.9,0.40650228456912296
0.905,0.4077948649457918
0.91,0.40772096445258044
0.915,0.40609928290584
0.92,0.40382238872829446
0.925,0.4022253488782599
0.93,0.40217808031441715
0.935,0.4035905645248952
0.94,0.405424382447962
0.945,0.40618637906147714
0.95,0.4049442950575243
0.955,0.40211026793315696
0.96,0.39914434321558057
0.965,0.39744531620753826
0.97,0.3972816375963929
0.975,0.39762088965936193
0.98,0.3971623251171054
0.985,0.3954783426872416
0.99,0.39311632555765086
0.995,0.39101878388391653
1.0,0.38987024529104325
1.005,0.3895810084776226
1.01,0.389500986528337
1.015,0.38933414093278423
1.02,0.3895769962594984
1.025,0.3909247127879368
1.03,0.3933422494781147
1.035,0.3957005288339078
1.04,0.396159959006218
1.045,0.3929265415506457
1.05,0.3859183128963939
1.055,0.3795851051096867
1.06,0.38339609253391027
1.065,0.4064235508222706
1.07,0.4492944146436027
1.075,0.5003927110129326
1.08,0.5397022689256459
1.085,0.5494168718816184
1.09,0.5252930592232687
1.095,0.47917206912199456
1.1,0.4305004602196466
1.105,0.395340635268779
1.11,0.3800480317279221
1.115,0.38039756639979777
1.12,0.38606751934293243
1.125,0.38849844755896745
1.13,0.3859372857535349
1.135,0.3819054131925573
1.14,0.38005953797941
1.145,0.38074667174696813
1.15,0.38180871318946125
1.155,0.38162267292862434
1.16,0.3803853400181828
1.165,0.37901784018958284
1.17,0.3782178729345107
1.175,0.3784315132999116
1.18,0.3797502712719059
1.185,0.38183581271880546
1.19,0.38422727032978304
1.195,0.3865302721293417
1.2,0.3883652827483463
1.205,0.3894541427392747
1.21,0.3897995701869197
1.215,0.38969271885299955
1.22,0.38954467896893064
1.225,0.38970309722778274
1.23,0.39034693542396975
1.235,0.39143064926648075
1.24,0.39271286753092743
1.245,0.39392227813706154
1.25,0.39488750860872973
1.255,0.3955034077375423
1.26,0.39570739744773364
1.265,0.3955683218250268
1.27,0.39534235743087204
1.275,0.395378413982242
1.28,0.39592365457802037
1.285,0.3970016648462801
1.29,0.3984674020044888
1.295,0.40013790602385085
1.3,0.4018943629108624
1.305,0.4037206971175256
1.31,0.4056039305098951
1.315,0.4073857479082304
1.32,0.40879276966005507
1.325,0.40959096174423093
1.33,0.4096645215883889
1.335,0.4090442840688493
1.34,0.4079247694157631
1.345,0.4065638118457112
1.35,0.40505762509753523
1.355,0.40319012615423677
1.36,0.400603953669602
1.365,0.3972420802078094
1.37,0.3935845799608012
1.375,0.39037615967911654
1.38,0.38815679823439464
1.385,0.387023700916877
1.39,0.38669289109160154
1.395,0.3867285091272652
1.4,0.38679740094664444
1.405,0.38682963054279534
1.41,0.3870064572025892
1.415,0.3875550502578706
1.42,0.388477969742514
1.425,0.38944857299754737
1.43,0.3899944416337393
1.435,0.3898922343894691
1.44,0.3894203535142279
1.445,0.3890490937308124
1.45,0.3888249905773614
1.455,0.38829525376634755
1.46,0.38712818626996504
1.465,0.38563220921201957
1.47,0.38462102961716077
1.475,0.3848595765090637
1.48,0.3865566970945337
1.485,0.389174620402638
1.49,0.3916536947704035
1.495,0.39302022997161845
1.5,0.3930362311536961
1.505,0.39231714720579985
1.51,0.39177708064232203
1.515,0.391911527878316
1.52,0.39245432990235735
1.525,0.3926591546290193
1.53,0.3920580941169343
1.535,0.39091180566227884
1.54,0.38979010429975264
1.545,0.3889595917435679
1.55,0.38840420404800285
1.555,0.38814671862739686
1.56,0.38825937950909045
1.565,0.3887081534013118
1.57,0.38937856023593437
1.575,0.390184333456995
1.58,0.3910251855481038
1.585,0.3917346887175825
1.59,0.3922520331056607
1.595,0.3927236712196737
1.6,0.3932387012998352
1.605,0.39365879456374175
1.61,0.39384486875964164
1.615,0.3937623440753545
1.62,0.39333879331052635
1.625,0.3925757024471132
1.63,0.39176700899698086
1.635,0.39132814875804467
1.64,0.3915063519027881
1.645,0.3924056597809462
1.65,0.3941024399302881
1.655,0.39654036021645944
1.66,0.3993873720500399
1.665,0.4021726405256354
1.67,0.404584704878801
1.675,0.40651868063644886
1.68,0.4078775250677262
1.685,0.4084975640126278
1.69,0.40821137222898757
1.695,0.4068824790125808
1.7,0.4045545607377332
1.705,0.401665607500072
1.71,0.3989093262074493
1.715,0.3967924520526694
1.72,0.39544206675827215
1.725,0.39476717522160604
1.73,0.39454536703047377
1.735,0.3943377941164639
1.74,0.39362581128102125
1.745,0.3922583082342391
1.75,0.39068799960969375
1.755,0.3895912967402835
1.76,0.3892240983132603
1.765,0.3892807566066277
1.77,0.3894483764093224
1.775,0.3898831277892765
1.78,0.3909629831544053
1.785,0.39276636719159114
1.79,0.3948230754746649
1.795,0.395958849617945
1.8,0.39448413002247523
1.805,0.3896068768720263
1.81,0.38372340664618715
1.815,0.38342832639552427
1.82,0.3970180798196447
1.825,0.42863563676103517
1.83,0.47291450949680935
1.835,0.5151968770632781
1.84,0.5384524397222437
1.845,0.532593409070747
1.85,0.500125796673478
1.855,0.4545733576718114
1.86,0.4128602582617308
1.865,0.3867414433379154
1.87,0.37827371626259265
1.875,0.38109081593956734
1.88,0.38598022537988363
1.885,0.3869622115256183
1.89,0.383826767401761
1.895,0.3800425946556557
1.9,0.3786665829143418
1.905,0.37994611622237956
1.91,0.3821572879891114
1.915,0.38384545662102304
1.92,0.38474059893606116
1.925,0.38519020388356945
1.93,0.3856223308146714
1.935,0.3863615648247928
1.94,0.38743442487574475
1.945,0.38856571595388545
1.95,0.3894059821812537
1.955,0.3897515584053447
1.96,0.3896991256412419
1.965,0.38957219359093215
1.97,0.3896234589707678
1.975,0.3898696057087885
1.98,0.39010990175788873
1.985,0.3900571084835234
1.99,0.38963686937485087
1.995,0.3891055661222938
2.0,0.3888149208083158
2.005,0.3891222061429223
2.01,0.3904317107304533
2.015,0.39289516848198136
2.02,0.3961065501442712
2.025,0.39929725808392635
2.03,0.40176129355492224
2.035,0.4031147946625641
2.04,0.40334702857710414
2.045,0.40280059713436484
2.05,0.40212388539531163
2.055,0.4019540512470967
2.06,0.40248333395672603
2.065,0.40352781657304154
2.07,0.4048431944706458
2.075,0.4060716587688244
2.08,0.40682200245207006
2.085,0.4071045767685299
2.09,0.4072039694091031
2.095,0.40706911804067375
2.1,0.4063076392073451
2.105,0.4047139049159094
2.11,0.40250742185804605
2.115,0.4001007776473844
2.12,0.39774276382775353
2.125,0.3955126489419359
2.13,0.3936150039609317
2.135,0.3922886574508589
2.14,0.39143877357457324
2.145,0.3907930357704142
2.15,0.3903066489274125
2.155,0.39005426280302
2.16,0.3898832975946915
2.165,0.38943581120878623
2.17,0.3885417588812598
2.175,0.387539589474404
2.18,0.3870318851547318
2.185,0.38727294256322353
2.19,0.3879909010306015
2.195,0.3887818949384138
2.2,0.389468791603758
2.205,0.3900641740497019
2.21,0.39049214733916576
2.215,0.39055126465352036
2.22,0.3902616221515582
2.225,0.38994720064187155
2.23,0.38985666697629645
2.235,0.390058594334127
2.24,0.39064248587792894
2.245,0.3915932299310556
2.25,0.3925749883891668
2.255,0.3931282965492013
2.26,0.3930431154733422
2.265,0.39252201140258114
2.27,0.39198686701826724
2.275,0.39168624382277395
2.28,0.39157909576505384
2.285,0.3915328274968643
2.29,0.39143988255227496
2.295,0.3912597145327784
2.3,0.3910726528663638
2.305,0.391034878256412
2.31,0.39136650493609393
2.315,0.3922973021194862
2.32,0.39372230819119663
2.325,0.3950407246412546
2.33,0.3955796198232731
2.335,0.39508165543419954
2.34,0.393847578753854
2.345,0.3925661758872007
2.35,0.39188273833082615
2.355,0.39209578764800623
2.36,0.3932151344210999
2.365,0.39499170884628415
2.37,0.3969223772420525
2.375,0.3985397911059608
2.38,0.39969660166479254
2.385,0.4005864509240884
2.39,0.4015753559180503
2.395,0.40284908749689635
2.4,0.4042544587400514
2.405,0.40557204904250893
2.41,0.4066366025078294
2.415,0.4072239146848442
2.42,0.4071989475764725
2.425,0.4066101225122138
2.43,0.40550120277679924
2.435,0.40391545225748493
2.44,0.40198699131232923
2.445,0.3998906668441199
2.45,0.39792281098779864
2.455,0.3964872089179299
2.46,0.3958357276503326
2.465,0.395988790957818
2.47,0.3966572159033613
2.475,0.39717576824649264
2.48,0.39706233418685666
2.485,0.3964326713962863
2.49,0.3954400608905393
2.495,0.3939524390887665
2.5,0.39203488717752666
2.505,0.39024711300569587
2.51,0.3895791891115894
2.515,0.39093682972264215
2.52,0.39405367020728965
2.525,0.39723869864297207
2.53,0.39832131265159904
2.535,0.3956068070741807
2.54,0.3896624630655064
2.545,0.3857273856275311
2.55,0.3926640078631608
2.555,0.41743537136932957
2.56,0.45933943826304363
2.565,0.5073726361140188
2.57,0.543100796133703
2.575,0.5501805126624696
2.58,0.5246126464857576
2.585,0.4770833955623751
2.59,0.42653319956644353
2.595,0.39021539408027944
2.6,0.37551384185036807
2.605,0.3779740834354136
2.61,0.3864467431408759
2.615,0.3910096996129024
2.62,0.3885935510265665
2.625,0.3831448775942104
2.63,0.3801979961732702
2.635,0.38128809118957185
2.64,0.38406590983064975
2.645,0.38616971751362467
2.65,0.38715850598991447
2.655,0.38761445123177546
2.66,0.38798096738058035
2.665,0.38830203795309776
2.67,0.3884393322040466
2.675,0.3882571593815713
2.68,0.3878153172771417
2.685,0.3876333355575576
2.69,0.38841517123323516
2.695,0.39022821460708257
2.7,0.3923397637833238
2.705,0.3939704378151295
2.71,0.39489212966167425
2.715,0.3954459622269223
2.72,0.3962186416240572
2.725,0.3974827059443542
2.73,0.398874806791708
2.735,0.39976732261996495
2.74,0.3998675194385362
2.745,0.39938612588242944
2.75,0.3988163413429297
2.755,0.39868713156959695
2.76,0.39937576502729843
2.765,0.40084925005813205
2.77,0.4025361816451009
2.775,0.4037332125074666
2.78,0.4042179223278302
2.785,0.4043028312751559
2.79,0.4044350899447871
2.795,0.40498636145585815
2.8,0.40621941960263447
2.805,0.4080962357833018
2.81,0.41009544077057436
2.815,0.411416624132983
2.82,0.41152453410038325
2.825,0.41054085687208247
2.83,0.4091000458499382
2.835,0.4078434661407773
2.84,0.4069941245052863
2.845,0.4062605409459746
2.85,0.40510936363926936
2.855,0.4032028177978489
2.86,0.4005889489300826
2.865,0.39754519371336877
2.87,0.3944241035297826
2.875,0.39165983826658657
2.88,0.38970541355017674
2.885,0.3888271453532269
2.89,0.38897969493992446
2.895,0.38985073941937753
2.9,0.390960938297886
2.905,0.3918036162008074
2.91,0.39206725185257607
2.915,0.3918263523797864
2.92,0.39151936378651003
2.925,0.39165050124647127
2.93,0.39239015218938694
2.935,0.3934616173583007
2.94,0.3944500586239503
2.945,0.39513577167732294
2.95,0.39549992935175265
2.955,0.39552931171731776
2.96,0.3950881846303957
2.965,0.3940320265875263
2.97,0.3925465427615269
2.975,0.39131580576505165
2.98,0.3911666486705008
2.985,0.39245177056764513
2.99,0.3947419495325806
2.995,0.3971077597261699
3.0,0.3987455065071298
3.005,0.3993590551662109
3.01,0.3990741396764788
3.015,0.39822934370328333
3.02,0.3971978646952069
3.025,0.39616521480003747
3.03,0.39513017419670166
3.035,0.3942222801078289
3.04,0.39380783272355463
3.045,0.39410725882085457
3.05,0.3947988181201571
3.055,0.3951750737539018
3.06,0.3947989604232303
3.065,0.39396103179117736
3.07,0.39344644257868494
3.075,0.3939531941838809
3.08,0.39564552633506617
3.085,0.3979763622982922
3.09,0.39995724811704964
3.095,0.4008132226713
3.1,0.40043134611044057
3.105,0.3992810411967069
3.11,0.3980164896039991
3.115,0.3970566429139147
3.12,0.3964793872859515
3.125,0.3962831086822642
3.13,0.39661794335682643
3.135,0.39781324401936874
3.14,0.4001913018312936
3.145,0.4035852993137376
3.15,0.40714652582746286
3.155,0.40998229075040976
3.16,0.4117502786652519
3.165,0.41243978866802006
3.17,0.41207603395239495
3.175,0.41084540648004003
3.18,0.40909471089397537
3.185,0.4070339548324343
3.19,0.40461336965203987
3.195,0.4018457517899313
3.2,0.3991962203658088
3.205,0.3973107231642
3.21,0.39629641637443686
3.215,0.39566214760078566
3.22,0.3949003531993057
3.225,0.39379224039302485
3.23,0.39249021121099353
3.235,0.39157855454987206
3.24,0.3915895562204298
3.245,0.39232507530057076
3.25,0.3931026015025
3.255,0.3936877956993452
3.26,0.3945193084033476
3.265,0.39588650236310685
3.27,0.3973336345994491
3.275,0.39799545971216377
3.28,0.396784388682809
3.285,0.39244401898977893
3.29,0.3855336915914075
3.295,0.3813892846191512
3.3,0.3892333576815427
3.305,0.4160031944383096
3.31,0.45954363326929926
3.315,0.5067634421594006
3.32,0.5391709599814803
3.325,0.5430189481813767
3.33,0.5169327140545924
3.335,0.47205321743639417
3.34,0.4258062264411927
3.345,0.39310923596422687
3.35,0.3794268824170283
3.355,0.3799705556558177
3.36,0.38509709989574986
3.365,0.3872085477850821
3.37,0.38463898198316426
3.375,0.38061229754699677
3.38,0.37866335198798606
3.385,0.3793011434405206
3.39,0.3808503436318479
3.395,0.38187384160111887
3.4,0.38203699477151726
3.405,0.38169478264379997
3.41,0.38136378873948845
3.415,0.38143083725150734
3.42,0.38212116122249506
3.425,0.3833816514250791
3.43,0.3847478240871969
3.435,0.3857327089163191
3.44,0.38630532352202085
3.445,0.3867650958887192
3.45,0.3874071739428955
3.455,0.3883713636805483
3.46,0.38953066188601365
3.465,0.39054567341334534
3.47,0.39112832553640176
3.475,0.3912386872063321
3.48,0.3911560592702751
3.485,0.39134816895672897
3.49,0.39209667916159807
3.495,0.39331312506835436
3.5,0.3947456141625535
3.505,0.39620991674624334
3.51,0.39766772378153614
3.515,0.39916002720371385
3.52,0.4006081744175527
3.525,0.4017924399485639
3.53,0.402611359042093
3.535,0.4032039709429906
3.54,0.40377163232921376
3.545,0.4043513664357484
3.55,0.40477316062203866
3.555,0.4049197633433111
3.56,0.40498589371960897
3.565,0.4052498026502721
3.57,0.4056640634994389
3.575,0.40590037936873924
3.58,0.40564992875228806
3.585,0.4047243533242084
3.59,0.4030551388936538
3.595,0.40073463865575537
3.6,0.39799287343839024
3.605,0.3950884997266484
3.61,0.39224764975216053
3.615,0.3897605283008398
3.62,0.3880478495662403
3.625,0.38737495878086525
3.63,0.3874638921766058
3.635,0.38757874604276943
3.64,0.387011971431832
3.645,0.38552426476839535
3.65,0.3835805888573618
3.655,0.3821720335364594
3.66,0.3820835545473414
3.665,0.3832494774462309
3.67,0.38495096980187116
3.675,0.3865382345535993
3.68,0.38779410958698635
3.685,0.38875469046514355
3.69,0.389477432519751
3.695,0.3899980495646002
3.7,0.39030050264100596
3.705,0.39029229097874296
3.71,0.3899402129337909
3.715,0.3893987008016263
3.72,0.3888815373539361
3.725,0.3884674204979987
3.73,0.3881597311940751
3.735,0.3880894132074991
3.74,0.3884818846826566
3.745,0.38935679413797686
3.75,0.3904007195239298
3.755,0.3912185265710007
3.76,0.3915559530876325
3.765,0.3912601481232447
3.77,0.3903187003669878
3.775,0.3890431451750523
3.78,0.387994767110478
3.785,0.38764147437026886
3.79,0.38812798611118343
3.795,0.3892665497255057
3.8,0.39064809044672605
3.805,0.3918361044512635
3.81,0.39255527252376266
3.815,0.3927705754952384
3.82,0.3926407366161602
3.825,0.3923688752149946
3.83,0.39206050939850434
3.835,0.39172674747999475
3.84,0.39138508698866514
3.845,0.3911210969111254
3.85,0.3910764080610158
3.855,0.3913681007237092
3.86,0.3919926820171953
3.865,0.39284762868481277
3.87,0.39386131578157235
3.875,0.3950401758236192
3.88,0.39638185256564745
3.885,0.3978371451323667
3.89,0.39942357498242104
3.895,0.40128505897980865
3.9,0.40345306559260063
3.905,0.40553024750519506
3.91,0.40681410032758925
3.915,0.40681903132111735
3.92,0.40555816678413514
3.925,0.4033782142121633
3.93,0.40077399337523956
3.935,0.39832326906781135
3.94,0.39647695930971044
3.945,0.39528391832992826
3.95,0.3944216721392359
3.955,0.3935478627386148
3.96,0.3926235824692233
3.965,0.3919162603240297
3.97,0.3916945052499186
3.975,0.39194537292840353
3.98,0.3923965372374437
3.985,0.39270994213265326
3.99,0.3925931102528076
3.995,0.391879744432237
4.0,0.39072587881377974
4.005,0.3897780808196299
4.01,0.3899503555288986
4.015,0.3916977891429645
4.02,0.39430560055498176
4.025,0.39592932521351365
4.03,0.3945431060614843
4.035,0.3895171575629928
4.04,0.3834681275737919
4.045,0.3830678128745325
4.05,0.3965911351568647
4.055,0.4281436988089929
4.06,0.47257113282194463
4.065,0.5156856904282479
4.07,0.540499047396613
4.075,0.5360350783358456
4.08,0.5036901532925997
4.085,0.4568688764016047
4.09,0.4134953791373075
4.095,0.3864022269859142
4.1,0.37797703895262935
4.105,0.3814506688478317
4.11,0.38684577059390113
4.115,0.38761567282779164
4.12,0.3836981899863922
4.125,0.37915212502556417
4.13,0.37725071606751254
4.135,0.3778799874598709
4.14,0.37893836393962366
4.145,0.3791596429199698
4.15,0.3790519390226645
4.155,0.3796166144773497
4.16,0.3811007005426358
4.165,0.38308040404975524
4.17,0.3850124577360167
4.175,0.3864579722794524
4.18,0.3871999873615818
4.185,0.38737750069876037
4.19,0.3874617251915132
4.195,0.3880061265082415
4.2,0.3892197392584545
4.205,0.39074044392675444
4.21,0.3919441823075455
4.215,0.39240273148708815
4.22,0.39205802626429737
4.225,0.3912485502864438
4.23,0.3905953077856955
4.235,0.39063126336890214
4.24,0.3914897932471367
4.245,0.3928862687383246
4.25,0.3942967166631837
4.255,0.3953260413877381
4.26,0.39603689910943146
4.265,0.39681196127315665
4.27,0.3979415696435408
4.275,0.3994395628059577
4.28,0.40110682705085365
4.285,0.4027051515040083
4.29,0.40417146174708796
4.295,0.40561076708006394
4.3,0.407024707077651
4.305,0.408182877253568
4.31,0.40881688899669716
4.315,0.40883667079651825
4.32,0.4083169740361498
4.325,0.4073416488229979
4.33,0.4059253768531569
4.335,0.4040633367875275
4.34,0.4017688230465907
4.345,0.39904201361042363
4.35,0.39589625152542507
4.355,0.39251631863062353
4.36,0.389384274105405
4.365,0.3871294495842837
4.37,0.38614559710028973
4.375,0.3863103374424184
4.38,0.3870219496823777
4.385,0.38752035477350094
4.39,0.38733061542238617
4.395,0.38651237356074347
4.4,0.3855130857196814
4.405,0.38484731241704395
4.41,0.38485902295284047
4.415,0.38557480009209427
4.42,0.3867048650108569
4.425,0.38784293639888007
4.43,0.38869218785578624
4.435,0.38915460725847434
4.44,0.3892692453197442
4.445,0.3891083386829488
4.45,0.38881107668970405
4.455,0.3886556530227917
4.46,0.3888980841206675
4.465,0.38952491435809317
4.47,0.39022517862701245
4.475,0.39056796447520903
4.48,0.3903143526606647
4.485,0.38967301009107536
4.49,0.3891392233518223
4.495,0.38908217915724014
4.5,0.3895724055774799
4.505,0.39043009018851993
4.51,0.39132346022134573
4.515,0.39193939837869674
4.52,0.39209068716508844
4.525,0.3917455416483198
4.53,0.3910967002687434
4.535,0.39043711086567395
4.54,0.38986654668785814
4.545,0.3893066725208405
4.55,0.3887273223696833
4.555,0.38819275099944056
4.56,0.38784644970887017
4.565,0.38787726515260895
4.57,0.3883599452099743
4.575,0.38917953565807695
4.58,0.3900529440728122
4.585,0.39055380838241976
4.59,0.3903755597895863
4.595,0.3896511644066433
4.6,0.3888916362484058
4.605,0.38874392997918666
4.61,0.3897104265132838
4.615,0.3917492163241576
4.62,0.39426152861831876
4.625,0.39661605682848583
4.63,0.3985183068223786
4.635,0.4000483796812965
4.64,0.4015442318891393
4.645,0.4032254663967264
4.65,0.40493078827768747
4.655,0.4062896260307967
4.66,0.4068935527915534
4.665,0.40641101524998224
4.67,0.40480376152547487
4.675,0.40228574563134445
4.68,0.3992135291997108
4.685,0.3962125840747459
4.69,0.39390866759398757
4.695,0.39237010071597644
4.7,0.3911953277218577
4.705,0.3899745527190611
4.71,0.38856328994045214
4.715,0.38727550444880177
4.72,0.3866710512022614
4.725,0.3870499017117396
4.73,0.38840191162530546
4.735,0.3903370311273373
4.74,0.3918244332582368
4.745,0.39197857375259343
4.75,0.3912781449018019
4.755,0.3912303267029281
4.76,0.3928275664945259
4.765,0.39540260258254345
4.77,0.3967388791495516
4.775,0.39453873100222697
4.78,0.3880493471373789
4.785,0.37942581475022125
4.79,0.37560208965887676
4.795,0.3871926651322637
4.8,0.42044629019508234
4.805,0.4688257373545092
4.81,0.5144199910840188
4.815,0.5379855658397354
4.82,0.529347854685609
4.825,0.49290140932716087
4.83,0.44510783326199727
4.835,0.4046664322987296
4.84,0.3826237390304305
4.845,0.37875002031324506
4.85,0.38434158631248416
4.855,0.3890457404938085
4.86,0.3876403177298279
4.865,0.3817701631528679
4.87,0.37614747922647734
4.875,0.3737431649488605
4.88,0.37414809454256814
4.885,0.3755923761181265
4.89,0.3773737646691293
4.895,0.3796124629447149
4.9,0.3818049423154748
4.905,0.38301697315599986
4.91,0.38297120206947305
4.915,0.3822073854674151
4.92,0.38152863464247005
4.925,0.38146147704836164
4.93,0.38206479298805884
4.935,0.38315467869058784
4.94,0.3844780107314656
4.945,0.3857692419409238
4.95,0.3869558214885444
4.955,0.38803818760052705
4.96,0.388676067742289
4.965,0.3884115885556177
4.97,0.3873166543255383
4.975,0.3861193619537631
4.98,0.38581403293469807
4.985,0.3870521942355856
4.99,0.3895943827449622
4.995,0.39244392105773596
5.0,0.39460649468292763
5.005,0.3957015335130691
5.01,0.39606635678577135
5.015,0.3963507105671508
5.02,0.39692202897236556
5.025,0.397739478386988
5.03,0.39863945701883496
5.035,0.3994806281534386
5.04,0.40022155797793557
5.045,0.40099023057777455
5.05,0.4018780174298412
5.055,0.4027425344185208
5.06,0.4033264102780234
5.065,0.4034094200516248
5.07,0.4028714137125258
5.075,0.40171735057536706
5.08,0.40000134540904997
5.085,0.3978422036610064
5.09,0.3955436685497589
5.095,0.3934582772439087
5.1,0.39174697109554546
5.105,0.3903859312497104
5.11,0.3892382449524883
5.115,0.3881271363482575
5.12,0.3870268190669433
5.125,0.3860894260605791
5.13,0.38542335406793665
5.135,0.3849626151413564
5.14,0.3845195189929869
5.145,0.38395601650464445
5.15,0.38336710059318696
5.155,0.3829913881553439
5.16,0.38297247977741483
5.165,0.3833672712630695
5.17,0.3841982832899023
5.175,0.38531099377952066
5.18,0.38636976853484883
5.185,0.38706327231361526
5.19,0.387217157019125
5.195,0.38685170781597267
5.2,0.3862825405389004
5.205,0.3860783806172796
5.21,0.38677511566465783
5.215,0.38846699900866827
5.22,0.3905640106392609
5.225,0.3920449049474472
5.23,0.39213333418502194
5.235,0.3908803850359272
5.24,0.3891802524116559
5.245,0.38814454697541906
5.25,0.3883054872417849
5.255,0.3893231003048235
5.26,0.3903462048123003
5.265,0.3906268906729829
5.27,0.38999983463220517
5.275,0.38900895340094843
5.28,0.38857020558168115
5.285,0.3892694034661128
5.29,0.39077354849181273
5.295,0.3920389970508883
5.3,0.3922764450334574
5.305,0.3915966053978138
5.31,0.39070648137308706
5.315,0.39029127412117914
5.32,0.39069041543939365
5.325,0.39178768363606875
5.33,0.39308150847774775
5.335,0.39400619484591276
5.34,0.39431102447874494
5.345,0.3942282912071504
5.35,0.3942998274034017
5.355,0.3950172254603374
5.36,0.3966089601721332
5.365,0.3989827698850199
5.37,0.40169125963560676
5.375,0.40410280631552414
5.38,0.4057676776990023
5.385,0.4066049396089573
5.39,0.40681900152749634
5.395,0.40665267141146555
