time,ecg
1.685,0.13372997513558743
1.69,0.1372185348511216
1.695,0.14100954158213053
1.7,0.14439911210014034
1.705,0.14716280184963285
1.71,0.14977736158312643
1.715,0.15226901612987498
1.72,0.15471426610394703
1.725,0.15778948833813844
1.73,0.16168434984085928
1.735,0.16579073563965804
1.74,0.1696231859414331
1.745,0.17336002779136947
1.75,0.17781114519034494
1.755,0.18356640001438318
1.76,0.1901422194247815
1.765,0.19679490604845046
1.77,0.20337799457845415
1.775,0.2097359992619397
1.78,0.21555454537720925
1.785,0.22074696141068215
1.79,0.2251170140180305
1.795,0.22860053424348595
1.8,0.23181087297068753
1.805,0.2351331289764073
1.81,0.23791506039132324
1.815,0.23882350545741163
1.82,0.23613470789429244
1.825,0.2286079082875558
1.83,0.21668248373803733
1.835,0.20183699329762056
1.84,0.18556364997921374
1.845,0.16957383377996077
1.85,0.15515895585515183
1.855,0.14232098448541788
1.86,0.1309106966732307
1.865,0.121514281427507
1.87,0.11460104482421885
1.875,0.11006545789874045
1.88,0.10736961080290142
1.885,0.10570728105572987
1.89,0.10469854912523945
1.895,0.10437962907539941
1.9,0.10442441398761536
1.905,0.10459448981864752
1.91,0.10517413478112052
1.915,0.10608094321758053
1.92,0.10692210287106846
1.925,0.10778495525384851
1.93,0.1087725984827308
1.935,0.10977601741979529
1.94,0.11098342487540123
1.945,0.11252153655593872
1.95,0.11431116544254294
1.955,0.11654088231662173
1.96,0.1191809675709782
1.965,0.12180551287147924
1.97,0.12433853860788054
1.975,0.12661474975915435
1.98,0.1279584446429729
1.985,0.1282805036815518
1.99,0.12808204365751324
1.995,0.12739675188945623
2.0,0.1261581460941777
2.005,0.12462623478789296
2.01,0.12298561274811076
2.015,0.12157800316317403
2.02,0.12074715514871133
2.025,0.1201740097172187
2.03,0.11960899047383565
2.035,0.11928801063667961
2.04,0.11896371722233541
2.045,0.1183437224753691
2.05,0.11803785680951981
2.055,0.11856977152327454
2.06,0.11983209731112286
2.065,0.12178726241613452
2.07,0.12417868481462092
2.075,0.12634619656662768
2.08,0.12786709862683102
2.085,0.12834748541993307
2.09,0.12753291486612867
2.095,0.12612645156678445
2.1,0.12500483378430347
2.105,0.12442825821185052
2.11,0.12486972880840914
2.115,0.12654958579023995
2.12,0.12834737032366442
2.125,0.12916598671686208
2.13,0.12913881466528113
2.135,0.12877344859436832
2.14,0.12861418365222083
2.145,0.12925034483222805
2.15,0.13063129364485598
2.155,0.1322421934393957
2.16,0.13353007477045462
2.165,0.1338047228026477
2.17,0.13314238714790855
2.175,0.1326974381143703
2.18,0.13297447475442833
2.185,0.1334931099236892
2.19,0.13424780613506765
2.195,0.1357163637414138
2.2,0.1383346169016764
2.205,0.14274214295872198
2.21,0.14939636112077023
2.215,0.15836913351117782
2.22,0.16970024550472929
2.225,0.182656509449328
2.23,0.1954588298325375
2.235,0.20644598145100748
2.24,0.2142945642835148
2.245,0.21826247834370746
2.25,0.21935674468525948
2.255,0.2189425489820124
2.26,0.2162861311991065
2.265,0.20980028713682655
2.27,0.199332706117872
2.275,0.18623353986348137
2.28,0.1731112870685542
2.285,0.16290025154351
2.29,0.1568293869304547
2.295,0.15417549500234476
2.3,0.15298404578745248
2.305,0.15037704824495607
2.31,0.14480326325912046
2.315,0.13796884176876534
2.32,0.13287190029236604
2.325,0.13143776839680582
2.33,0.13348339704184142
2.335,0.1359651158601298
2.34,0.1361663183450762
2.345,0.13627510794761863
2.35,0.14058161121524604
2.355,0.1496474089241276
2.36,0.15978910540852204
2.365,0.1635390878741266
2.37,0.1507770544607877
2.375,0.11849635442470344
2.38,0.08401391874809967
2.385,0.08709693308800089
2.39,0.17301147203179112
2.395,0.3584200079610717
2.4,0.6032099193057111
2.405,0.8212363303046272
2.41,0.9266987463397427
2.415,0.8781048103058422
2.42,0.6965247699973491
2.425,0.45543716721699756
2.43,0.24301044330439867
2.435,0.1162250761607375
2.44,0.0795096926775699
2.445,0.09679301955584135
2.45,0.1210357344177332
2.455,0.12330563625075057
2.46,0.10465002391243047
2.465,0.08345888358194076
2.47,0.07383887731751593
2.475,0.07619290415600782
2.48,0.08290674892015472
2.485,0.08811536682295641
2.49,0.09168376127220366
2.495,0.0959767947600744
2.5,0.10177224343247247
2.505,0.10821347233866568
2.51,0.11453155176220282
2.515,0.12048829595785
2.52,0.1260274969108734
2.525,0.1310397732219484
2.53,0.13539723816789428
2.535,0.13915586866199967
2.54,0.14240401813384287
2.545,0.14502426563254103
2.55,0.1470737145002435
2.555,0.14918084033753237
2.56,0.15216830983783253
2.565,0.15634748926067463
2.57,0.16128404803231236
2.575,0.1662325080977219
2.58,0.17062231204368622
2.585,0.17409644808393243
2.59,0.176680110476628
2.595,0.17913803777467385
2.6,0.1824624320121591
2.605,0.1868609338509399
2.61,0.1917483902794357
2.615,0.19655611460086767
2.62,0.20115460221063572
2.625,0.2056094635317099
2.63,0.20979004708531707
2.635,0.2134834097658529
2.64,0.21677356410391935
2.645,0.21983018005355887
2.65,0.22265792838934062
2.655,0.22553234037246306
2.66,0.2289399588464595
2.665,0.2327253530785672
2.67,0.23604482375328012
2.675,0.23799014596479817
2.68,0.2375755978745431
2.685,0.23360484146998656
2.69,0.22517742448497974
2.695,0.21238902056877956
2.7,0.19660948814708792
2.705,0.17979614230134036
2.71,0.16341963679442714
2.715,0.14848599812497673
2.72,0.13588120036711643
2.725,0.1256402566999283
2.73,0.11686434112845306
2.735,0.10919256497465832
2.74,0.10324093057199428
2.745,0.09943042365648418
2.75,0.09750134176665415
2.755,0.09693704832267228
2.76,0.09715069752849853
2.765,0.09758850890088
2.77,0.09795578844025338
2.775,0.09836873191161834
2.78,0.09927513207939927
2.785,0.10083300524606147
2.79,0.10247172558759095
2.795,0.10362377241614759
2.8,0.10441322708109398
2.805,0.10511079704495922
2.81,0.10564280200816777
2.815,0.10596483528635463
2.82,0.10627373543074521
2.825,0.10670397571783087
2.83,0.10717298952021972
2.835,0.10767460146886969
2.84,0.10851325669995139
2.845,0.10976789666323421
2.85,0.11073477695418807
2.855,0.11066170962517016
2.86,0.1096411484968572
2.865,0.10814590675706001
2.87,0.106505020465797
2.875,0.1052422148595179
2.88,0.10497214975962098
2.885,0.10573522099599868
2.89,0.10691263133382839
2.895,0.10775218865109766
2.9,0.10792607709014056
2.905,0.10747729398064566
2.91,0.10622718118779925
2.915,0.10414315509036383
2.92,0.10232453928229769
2.925,0.10218711410776958
2.93,0.10384749285147588
2.935,0.10645139602238227
2.94,0.10912865183548733
2.945,0.11089454598792303
2.95,0.11101379994710771
2.955,0.10986660890629363
2.96,0.10863768764089518
2.965,0.1083789336603727
2.97,0.10949144565075264
2.975,0.11158913046393161
2.98,0.11394609016952838
2.985,0.11594399172204282
2.99,0.11687195897717835
2.995,0.11622916733465233
3.0,0.11446139068175641
3.005,0.11244954792175582
3.01,0.11064967914381525
3.015,0.10940680616656967
3.02,0.10917695942950321
3.025,0.11000843195772048
3.03,0.11149329684370263
3.035,0.11319815813039036
3.04,0.11491756551176445
3.045,0.11665987344777236
3.05,0.11828948873234134
3.055,0.11953179381042285
3.06,0.12072471662718236
3.065,0.12287652162884286
3.07,0.12681562767495763
3.075,0.13298656960221683
3.08,0.1415880001359348
3.085,0.15218018029112887
3.09,0.1636097659089344
3.095,0.17441811579852337
3.1,0.18323410503927032
3.105,0.18948480212340094
3.11,0.19368891736460675
3.115,0.19650885662336992
3.12,0.19794470720046484
3.125,0.1973036680048635
3.13,0.19319206332615613
3.135,0.1843432176354819
3.14,0.1712813806192821
3.145,0.1565243801254526
3.15,0.14314876889894718
3.155,0.13349315974285847
3.16,0.1282460201222702
3.165,0.12611730438569582
3.17,0.12476754059928767
3.175,0.12219190642912747
3.18,0.11781165285915446
3.185,0.11308284494470541
3.19,0.11043258714478393
3.195,0.11080313396305555
3.2,0.1126218609925729
3.205,0.11347284746692442
3.21,0.1128580013900094
3.215,0.11336465027913675
3.22,0.11826090379627996
3.225,0.12737465623313113
3.23,0.1356113962233996
3.235,0.13477009859135575
3.24,0.11743213609840715
3.245,0.0851037925803243
3.25,0.059093607351935556
3.255,0.08124922136692006
3.26,0.1926380569394767
3.265,0.39894502586963926
3.27,0.6502184035397893
3.275,0.855973476897869
3.28,0.9299600106034083
3.285,0.8376287439830902
3.29,0.6167722544310881
3.295,0.3567566500000561
3.3,0.14940352457850722
3.305,0.0446887558405302
3.31,0.035690613032184564
3.315,0.07419552326247308
3.32,0.10544355123917311
3.325,0.10235649633502253
3.33,0.07515431956071097
3.335,0.05042356466876928
3.34,0.04320306083994208
3.345,0.048886464525832354
3.35,0.05590025362715543
3.355,0.059248063216069395
3.36,0.0610780681024959
3.365,0.06402686277108109
3.37,0.06842918354873874
3.375,0.0735603778469957
3.38,0.07840349265858111
3.385,0.08218210206345944
3.39,0.08498663070581135
3.395,0.08733108483641837
3.4,0.08987634737858874
3.405,0.09349583712517573
3.41,0.09819674200583592
3.415,0.10276414770118891
3.42,0.10642494953629808
3.425,0.10956528210954714
3.43,0.11273350728238173
3.435,0.1162021107194257
3.44,0.1200961840936582
3.445,0.12438558340171645
3.45,0.12901549907619078
3.455,0.1337829125812493
3.46,0.13844780988438726
3.465,0.1435027845268651
3.47,0.14973134116030692
3.475,0.15687421273670796
3.48,0.16411242863530984
3.485,0.17119829247821908
3.49,0.1780347637990845
3.495,0.18429836939172436
3.5,0.1898631994704409
3.505,0.19475832962036194
3.51,0.19909878359934857
3.515,0.20319793873069736
3.52,0.20724722180266933
3.525,0.21141729765733352
3.53,0.21605085973400143
3.535,0.22079019514166673
3.54,0.22437099012911274
3.545,0.22573879512597236
3.55,0.22421743972512445
3.555,0.21918336194771956
3.56,0.21072215042657894
3.565,0.19971461559314152
3.57,0.18713052005431594
3.575,0.17393346602633683
3.58,0.1607972862365416
3.585,0.1477722252559773
3.59,0.1351554647941735
3.595,0.1238750170688759
3.6,0.11469453970441466
3.605,0.10826174838696442
3.61,0.10517225943073154
3.615,0.10489845161767526
3.62,0.10588816855662812
3.625,0.1068973547693339
3.63,0.10728562480790978
3.635,0.1069358163351359
3.64,0.10638699967151333
3.645,0.10620837028707092
3.65,0.10665065514526163
3.655,0.10797550401615778
3.66,0.11010779449893764
3.665,0.11257828598509309
3.67,0.11528706099129996
3.675,0.11819880894117699
3.68,0.12082583624402579
3.685,0.12304572622542359
3.69,0.12524713922713526
3.695,0.12742888777245567
3.7,0.1292798974372705
3.705,0.130572816077789
3.71,0.13111029546574496
3.715,0.13109138284015834
3.72,0.13101763707012157
3.725,0.13104158638983443
3.73,0.13136572554402412
3.735,0.1324546197882526
3.74,0.1340993977425128
3.745,0.13561313696394725
3.75,0.13680689553330969
3.755,0.13766205934831247
3.76,0.13804586589394716
3.765,0.13812372406257173
3.77,0.13805656472251743
3.775,0.1378619778391366
3.78,0.13785151839734353
3.785,0.13825347412057729
3.79,0.13900663301475913
3.795,0.14028684294043786
3.8,0.14207192444056618
3.805,0.14378824751814862
3.81,0.1452125636152376
3.815,0.1464034709307591
3.82,0.14695283228901576
3.825,0.14671006372099218
3.83,0.14627443580986443
3.835,0.1461826309492703
3.84,0.14661208321639435
3.845,0.14739973862676628
3.85,0.148029351160778
3.855,0.14839460908630642
3.86,0.1487645424932746
3.865,0.14885906694614723
3.87,0.1485715234259317
3.875,0.1486870110291573
3.88,0.14970606303962364
3.885,0.15187186332552421
3.89,0.15624687991423405
3.895,0.16362314720632706
3.9,0.17358562708063702
3.905,0.18558353536191916
3.91,0.19888373418996635
3.915,0.2117457424943455
3.92,0.22230616470967282
3.925,0.22965728740860508
3.93,0.23414696646859048
3.935,0.23713980060114448
3.94,0.2391451080509084
3.945,0.23854758174146418
3.95,0.23351989094462358
3.955,0.22375227214624
3.96,0.2102286671894497
3.965,0.19548400450453968
3.97,0.18309301135906797
3.975,0.17524334182636156
3.98,0.171604333200697
3.985,0.16994707287110655
3.99,0.1672734581957926
3.995,0.1621278148875558
4.0,0.15557756257366107
4.005,0.1494024520319193
4.01,0.14545660440501032
4.015,0.14526504143553529
4.02,0.14713625426576205
4.025,0.1471124417948289
4.03,0.14490698030355348
4.035,0.14450175502511606
4.04,0.14877450014341037
4.045,0.15678814035975333
4.05,0.16355047396825023
4.055,0.1601583793038394
4.06,0.1385120946900708
4.065,0.10168477398389733
4.07,0.07497009340031445
4.075,0.10496322905113765
4.08,0.23229001252162107
4.085,0.45220200287998674
4.09,0.7030490919114576
4.095,0.8945712427055407
4.1,0.9507470759647271
4.105,0.8465300255702362
4.11,0.6244324719045351
4.115,0.3731335725336303
4.12,0.1774262653871469
4.125,0.07823228618020746
4.13,0.06464753398690934
4.135,0.09207255717331278
4.14,0.11406777255329922
4.145,0.10972548450087768
4.15,0.08731541674146882
4.155,0.06618298257013622
4.16,0.05752091977029437
4.165,0.05914308717801346
4.17,0.06333844938465687
4.175,0.06601926638905677
4.18,0.06771818169408875
4.185,0.0695916776233637
4.19,0.07188583214830511
4.195,0.07473386302475353
4.2,0.07828824949168332
4.205,0.08253123134542263
4.21,0.08725045125699778
4.215,0.09194119338787973
4.22,0.09608082274456406
4.225,0.09946014347308647
4.23,0.10215121705445472
4.235,0.10458270374961502
4.24,0.10737609624940742
4.245,0.11066097005450062
4.25,0.1140502345355431
4.255,0.11738629250028297
4.26,0.12086046523204279
4.265,0.12450514767588412
4.27,0.12815103902016395
4.275,0.1318259092728436
4.28,0.13582826679326088
4.285,0.1403537978357267
4.29,0.1453250871000957
4.295,0.15072561691154965
4.3,0.1567087404776151
4.305,0.16314011745618573
4.31,0.1694840320040442
4.315,0.1753668520674062
4.32,0.18083729170314777
4.325,0.1859361494129158
4.33,0.19043050515681803
4.335,0.1942026993282484
4.34,0.19758337121879005
4.345,0.2009967282457142
4.35,0.20454406394443583
4.355,0.20813789433252047
4.36,0.21148783469140117
4.365,0.21357804273758854
4.37,0.2126962345441589
4.375,0.2074648202356376
4.38,0.19780526730367004
4.385,0.18493281362693126
4.39,0.1706357982694165
4.395,0.15667274365460016
4.4,0.14449594454970263
4.405,0.13474560144891848
4.41,0.12694395770548736
4.415,0.1203795447723343
4.42,0.11500549026325345
4.425,0.11084874965837294
4.43,0.10743922683989582
4.435,0.10457634211562172
4.44,0.10272367494119235
4.445,0.1021757502768801
4.45,0.10258615446691549
4.455,0.10343916855895262
4.46,0.1044465754303049
4.465,0.10536533407937052
4.47,0.10580141915504462
4.475,0.10574199334805623
4.48,0.10607882044245988
4.485,0.10766644756540246
4.49,0.11011035693554692
4.495,0.1124334257611374
4.5,0.11424908101419505
4.505,0.11547962775106156
4.51,0.11597900692508852
4.515,0.11602798124674261
4.52,0.11629786693637842
4.525,0.11709860696846615
4.53,0.11813380130271671
4.535,0.11896975524292758
4.54,0.11960016027705032
4.545,0.12035061014865817
4.55,0.12114370121225099
4.555,0.12146826926222924
4.56,0.12115182450487537
4.565,0.12034112568541115
4.57,0.1190204748647708
4.575,0.117459070616022
4.58,0.11655391643682843
4.585,0.11697613235045466
4.59,0.11847590936554099
4.595,0.12034283332036476
4.6,0.12217336137243186
4.605,0.12398810316859758
4.61,0.12570993189297572
4.615,0.12697359765242916
4.62,0.12766361359306463
4.625,0.12799945143502303
4.63,0.12799991926242454
4.635,0.12775047852838672
4.64,0.1279478994139664
4.645,0.12915307784896574
4.65,0.13090287903213133
4.655,0.13226894992023475
4.66,0.1327739919855919
4.665,0.1324309444251768
4.67,0.13146347235133093
4.675,0.13032600923985566
4.68,0.12970103487424042
4.685,0.1300576618704322
4.69,0.13124817675459757
4.695,0.1328603470882317
4.7,0.13463354917098133
4.705,0.13613996914597007
4.71,0.1368323666034554
4.715,0.13699672637490892
4.72,0.13803542684291967
4.725,0.14159057066515773
4.73,0.14870279521725718
4.735,0.15938415994975602
4.74,0.17251093371383214
4.745,0.18616473636786038
4.75,0.19817263912498548
4.755,0.2069567397741907
4.76,0.21251529032931113
4.765,0.21603587435728297
4.77,0.21822292434937343
4.775,0.2185597995227448
4.78,0.2158327115912452
4.785,0.20882666433786268
4.79,0.19736552836180155
4.795,0.18315881297551762
4.8,0.16913362826852674
4.805,0.15797377652229153
4.81,0.15106298869658452
4.815,0.1479042897810939
4.82,0.14654391939904582
4.825,0.14486556101760084
4.83,0.14141157567274515
4.835,0.13592181442151677
4.84,0.12991160145931296
4.845,0.1256867220427724
4.85,0.12410169544014385
4.855,0.1239387521358644
4.86,0.12364968461204655
4.865,0.12356902325229596
4.87,0.12620237717976843
4.875,0.13330885105254667
4.88,0.14252045561090432
4.885,0.14745009393683212
4.89,0.14044158886583422
4.895,0.1171683087276741
4.9,0.08606544564762787
4.905,0.07720095441462588
4.91,0.13438780471884654
4.915,0.2860002355752084
4.92,0.5144444870142691
4.925,0.7507604890651142
4.93,0.9033864350942138
4.935,0.9058831003589398
4.94,0.7544270186400239
4.945,0.5109607787466391
4.95,0.2692516764982261
4.955,0.10525445099244377
4.96,0.04320223238339891
4.965,0.05559843691942555
4.97,0.09046095970832972
4.975,0.10539021282031232
4.98,0.08943472277407406
4.985,0.06082182355977046
4.99,0.043415133426594234
4.995,0.04419441827878404
5.0,0.053074206689268225
5.005,0.05923382071418487
5.01,0.06104283773300507
5.015,0.06184691790476756
5.02,0.06347172596871978
5.025,0.06588352449481871
5.03,0.06912128561131287
5.035,0.07322728348916308
5.04,0.07763517059137977
5.045,0.08169010753625233
5.05,0.08530158992083436
5.055,0.08867698758631896
5.06,0.09180723720582702
5.065,0.09470547630602355
5.07,0.09764781439124211
5.075,0.10052184713066695
5.08,0.10279252296124541
5.085,0.1046751511840521
5.09,0.10693698038511006
5.095,0.10936942623288959
5.1,0.11131027027035595
5.105,0.11326193967221482
5.11,0.11609136380657023
5.115,0.11958466193442907
5.12,0.1232478592989445
5.125,0.1272995300285782
5.13,0.13210937655400448
5.135,0.13775911471386315
5.14,0.1443370272464825
5.145,0.15200558661036428
5.15,0.16070066803318475
5.155,0.16974760923273635
5.16,0.1780088777062389
5.165,0.1848752186851711
5.17,0.19076318246545806
5.175,0.19645203824170507
5.18,0.20254703606762547
5.185,0.2092557645258067
5.19,0.2158011105593765
5.195,0.2203724393363822
5.2,0.22112471003710094
5.205,0.21709710516533906
5.21,0.20845509941677212
5.215,0.1961846500876628
5.22,0.18154300515174296
5.225,0.1659297675713882
5.23,0.15081692896249518
5.235,0.13705537924844985
5.24,0.12474634929358426
5.245,0.11415562682304713
5.25,0.10582308571520802
5.255,0.09973458918075277
5.26,0.09533343090953869
5.265,0.09215804788624071
5.27,0.08998020187041603
5.275,0.088664924639405
5.28,0.08805315404456066
5.285,0.0879665022290199
5.29,0.08842685961440007
5.295,0.08950184500541827
5.3,0.09091644426791179
5.305,0.09236165742962915
5.31,0.09382774553259762
5.315,0.09518808087975296
5.32,0.0961431808857138
5.325,0.09673224084802212
5.33,0.09724160024130912
5.335,0.09777736944458222
5.34,0.09824953831005084
5.345,0.09850588683374753
5.35,0.09854040310450497
5.355,0.09856297100054683
5.36,0.09856097693424265
5.365,0.09821475238887771
5.37,0.0974863659656512
5.375,0.09661916316661928
5.38,0.0956378293050703
