time,ppg_1_green,ppg_1_red,ppg_1_ir,ppg_2_green,ppg_2_red,ppg_2_ir
75.01,0.37880021934422614,0.5044555764381303,0.4904153412633379,0.7786638818254249,0.5175350682976452,0.6892094796252368
75.015,0.38079073366478616,0.5054607332781951,0.4907688984026316,0.7801854153991382,0.5131298482318326,0.6826636116094311
75.02,0.383485476509201,0.5002215282591248,0.49202020915784545,0.7815775816003578,0.507562087020213,0.6757421372211027
75.025,0.3859022982263399,0.49500336732952716,0.4928924358522679,0.7818710055614946,0.5015641798145708,0.668512389992399
75.03,0.38762237311097947,0.4971308517401858,0.49356809949397856,0.780793395652263,0.496100100037521,0.6614885308248286
75.035,0.38869727726115794,0.5047085727136221,0.49395546524104694,0.7794680208981158,0.49166958881640993,0.6550934449406094
75.04,0.38908245426454685,0.5102796258315806,0.4934988326582113,0.7791106833728495,0.48734988243144484,0.6492919890613674
75.045,0.3890098834590105,0.5118384600193215,0.4931623645725478,0.7795942944064226,0.4816608999419093,0.6438429164348725
75.05,0.3895577633340321,0.51331670680354,0.49500203471336235,0.7800439220888404,0.4751133697195987,0.6388185044444695
75.055,0.39170045543874915,0.5157695311358964,0.4996345712439668,0.7801983443194089,0.470380311339857,0.6347488132817777
75.06,0.3948075093140652,0.5157642367637705,0.5058942446242203,0.7802421001945532,0.4688563595012314,0.6321368494307595
75.065,0.3972966486975321,0.5130340751467569,0.512202755868305,0.7799155783583375,0.46864556893890974,0.6308268057844091
75.07,0.3989524700417724,0.512762886156044,0.5167389732362848,0.7789737603179938,0.4673630675228812,0.6300241559097423
75.075,0.4012515443486995,0.5182307866736493,0.5180573045057297,0.7781734886954751,0.4653338738565253,0.6290642847599994
75.08,0.40494411560730875,0.526438683121655,0.5175224146641548,0.7786638818254246,0.4642522195823509,0.6280409509194107
75.085,0.40876459396928433,0.5328741791620599,0.5188931983782188,0.7805476029262585,0.4641384191936314,0.6275691086487446
75.09,0.411395416350822,0.5361752074147563,0.5232201705024779,0.7829157030025301,0.4637924883595382,0.6281085217878912
75.095,0.41341925294686893,0.5368464915165939,0.526823164865348,0.7850010838627242,0.46325923629931237,0.6296868417640408
75.1,0.41619357127880746,0.536059083730685,0.5269901856154316,0.786490115381926,0.46366799678590065,0.6320532555692295
75.105,0.4197703809200061,0.5370862029435624,0.5266209143152845,0.7872236026357826,0.4652840415408911,0.6347642893500625
75.11,0.42306420657065047,0.5430979655130876,0.5298960410929677,0.7875566739144885,0.4676197507888957,0.6371900465136988
